data_referencia;cod_ibge;txt_municipio;txt_uf;num_ano_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio
01/11/2024;210.515;Igarapé do Meio ;MA;2009;1;21.000;3.819
01/11/2024;210.520;Igarapé Grande ;MA;2009;7;311.250;43.876
01/11/2024;210.520;Igarapé Grande ;MA;2010;2;67.350;20.104
01/11/2024;210.520;Igarapé Grande ;MA;2011;4;120.000;29.000
01/11/2024;210.520;Igarapé Grande ;MA;2014;5;289.634;88.325,96
01/11/2024;210.520;Igarapé Grande ;MA;2015;4;245.610;57.480,42
01/11/2024;210.520;Igarapé Grande ;MA;2016;1;67.500;22.000
01/11/2024;210.520;Igarapé Grande ;MA;2017;3;177.491,50;51.288,27
01/11/2024;210.520;Igarapé Grande ;MA;2018;1;62.851;26.657,41
01/11/2024;210.520;Igarapé Grande ;MA;2020;2;131.651;25.548,99
01/11/2024;210.520;Igarapé Grande ;MA;2023;2;228.000;26.674,64
01/11/2024;210.520;Igarapé Grande ;MA;2024;1;95.335;47.016,73
01/11/2024;210.530;Imperatriz ;MA;2009;146;8.015.652,26;1.428.212,49
01/11/2024;210.530;Imperatriz ;MA;2010;305;18.457.957,43;5.157.532
01/11/2024;210.530;Imperatriz ;MA;2011;340;21.839.315,96;2.685.038,80
01/11/2024;210.530;Imperatriz ;MA;2012;319;23.551.405,32;6.169.817,38
01/11/2024;210.530;Imperatriz ;MA;2013;527;44.132.828,64;10.222.364,88
01/11/2024;210.530;Imperatriz ;MA;2014;538;49.880.763,54;8.670.482,60
01/11/2024;210.530;Imperatriz ;MA;2015;487;49.861.001,51;6.018.630,83
01/11/2024;210.530;Imperatriz ;MA;2016;420;41.804.584,86;5.682.969,28
01/11/2024;210.530;Imperatriz ;MA;2017;630;63.548.591,01;12.834.377,39
01/11/2024;210.530;Imperatriz ;MA;2018;756;70.593.623,20;22.335.624,71
01/11/2024;210.530;Imperatriz ;MA;2019;445;45.686.457,28;8.789.787,07
01/11/2024;210.530;Imperatriz ;MA;2020;437;40.581.699,30;11.181.328,80
01/11/2024;210.530;Imperatriz ;MA;2021;495;47.569.247,60;12.416.130,06
01/11/2024;210.530;Imperatriz ;MA;2022;273;32.917.740,15;3.531.464,89
01/11/2024;210.530;Imperatriz ;MA;2023;394;56.089.403,35;8.783.656,79
01/11/2024;210.530;Imperatriz ;MA;2024;350;57.509.308,88;5.845.673,10
01/11/2024;210.540;Itapecuru Mirim ;MA;2009;2;81.129,42;10.035
01/11/2024;210.540;Itapecuru Mirim ;MA;2010;2;70.245;23.301
01/11/2024;210.540;Itapecuru Mirim ;MA;2011;3;177.320,29;7.521
01/11/2024;210.540;Itapecuru Mirim ;MA;2012;6;413.938,77;94.587,28
01/11/2024;210.540;Itapecuru Mirim ;MA;2013;12;927.544,49;227.998,88
01/11/2024;210.540;Itapecuru Mirim ;MA;2014;25;2.042.979,33;351.892,32
01/11/2024;210.540;Itapecuru Mirim ;MA;2015;14;1.199.761,57;176.508,92
01/11/2024;210.540;Itapecuru Mirim ;MA;2016;3;265.226;31.894,24
01/11/2024;210.540;Itapecuru Mirim ;MA;2017;6;530.298;90.101,13
01/11/2024;210.540;Itapecuru Mirim ;MA;2018;10;873.567,67;219.627,55
01/11/2024;210.540;Itapecuru Mirim ;MA;2019;8;710.965,72;94.136,04
01/11/2024;210.540;Itapecuru Mirim ;MA;2020;14;1.334.667,51;249.357,66
01/11/2024;210.540;Itapecuru Mirim ;MA;2022;1;96.800;5.007,22
01/11/2024;210.540;Itapecuru Mirim ;MA;2023;2;217.600;43.057,49
01/11/2024;210.540;Itapecuru Mirim ;MA;2024;4;469.722,46;720,54
01/11/2024;210.542;Itinga do Maranhão ;MA;2009;3;103.900;32.499
01/11/2024;210.542;Itinga do Maranhão ;MA;2010;1;42.000;13.035
01/11/2024;210.542;Itinga do Maranhão ;MA;2013;2;153.000;31.442,78
01/11/2024;210.542;Itinga do Maranhão ;MA;2014;8;588.069;118.173,77
01/11/2024;210.542;Itinga do Maranhão ;MA;2015;7;519.779;101.665,14
01/11/2024;210.542;Itinga do Maranhão ;MA;2016;6;403.707,05;91.201,08
01/11/2024;210.542;Itinga do Maranhão ;MA;2017;3;217.000;15.222,07
01/11/2024;210.542;Itinga do Maranhão ;MA;2018;1;56.000;17.798,01
01/11/2024;210.542;Itinga do Maranhão ;MA;2020;1;110.000;0
01/11/2024;210.542;Itinga do Maranhão ;MA;2022;3;251.088,09;16.872,57
01/11/2024;210.542;Itinga do Maranhão ;MA;2023;6;614.593,07;68.565,91
01/11/2024;210.542;Itinga do Maranhão ;MA;2024;4;414.255,75;50.842,18
01/11/2024;210.545;Jatobá ;MA;2009;1;33.900;9.349
01/11/2024;210.545;Jatobá ;MA;2020;1;41.321,76;14.974,73
01/11/2024;210.550;João Lisboa ;MA;2009;3;109.366;29.373
01/11/2024;210.550;João Lisboa ;MA;2010;4;210.130;12.676
01/11/2024;210.550;João Lisboa ;MA;2013;9;587.238,95;201.908,58
01/11/2024;210.550;João Lisboa ;MA;2014;6;344.005,81;93.173,70
01/11/2024;210.550;João Lisboa ;MA;2015;20;1.309.301,18;441.878,08
01/11/2024;210.550;João Lisboa ;MA;2016;9;671.829,09;128.704,71
01/11/2024;210.550;João Lisboa ;MA;2017;10;837.379,05;155.460,30
01/11/2024;210.550;João Lisboa ;MA;2018;10;720.837,40;221.527,66
01/11/2024;210.550;João Lisboa ;MA;2019;5;376.648;135.663,99
01/11/2024;210.550;João Lisboa ;MA;2020;1;38.061,21;0
01/11/2024;210.550;João Lisboa ;MA;2023;1;140.000;0
01/11/2024;210.550;João Lisboa ;MA;2024;5;1.096.954,88;14.979,38
01/11/2024;210.560;Joselândia ;MA;2009;1;19.800;8.262
01/11/2024;210.560;Joselândia ;MA;2010;2;23.000;4.386
01/11/2024;210.560;Joselândia ;MA;2014;1;80.000;15.999,99
01/11/2024;210.560;Joselândia ;MA;2017;1;80.000;0
01/11/2024;210.570;Lago da Pedra ;MA;2009;43;1.279.103;403.301
01/11/2024;210.570;Lago da Pedra ;MA;2010;65;2.614.505,06;1.224.679
01/11/2024;210.570;Lago da Pedra ;MA;2011;90;4.245.867,37;899.909
01/11/2024;210.570;Lago da Pedra ;MA;2012;55;2.927.021,49;1.217.292,71
01/11/2024;210.570;Lago da Pedra ;MA;2013;60;3.487.710,02;1.519.042,54
01/11/2024;210.570;Lago da Pedra ;MA;2014;50;3.409.526,24;1.196.035,64
01/11/2024;210.570;Lago da Pedra ;MA;2015;44;3.089.807,68;1.017.013,05
01/11/2024;210.570;Lago da Pedra ;MA;2016;42;2.967.266;988.826,44
01/11/2024;210.570;Lago da Pedra ;MA;2017;11;818.792,50;306.629,28
01/11/2024;210.570;Lago da Pedra ;MA;2018;5;379.062,10;138.037,90
01/11/2024;210.570;Lago da Pedra ;MA;2019;13;987.781,30;299.086,57
01/11/2024;210.570;Lago da Pedra ;MA;2020;8;600.713;146.384,98
01/11/2024;210.570;Lago da Pedra ;MA;2021;1;95.450,14;16.842,94
01/11/2024;210.570;Lago da Pedra ;MA;2022;20;1.811.146,19;340.777,22
01/11/2024;210.570;Lago da Pedra ;MA;2023;21;2.240.176,85;489.748,68
01/11/2024;210.570;Lago da Pedra ;MA;2024;45;5.280.974,83;1.878.025,56
01/11/2024;210.590;Lago Verde ;MA;2009;1;18.000;7.871
01/11/2024;210.590;Lago Verde ;MA;2010;1;9.000;2.512
01/11/2024;210.592;Lagoa do Mato ;MA;2009;1;30.000;8.503
01/11/2024;210.592;Lagoa do Mato ;MA;2010;1;25.000;2.994
01/11/2024;210.592;Lagoa do Mato ;MA;2014;1;25.000;3.370,61
01/11/2024;210.592;Lagoa do Mato ;MA;2015;3;209.265;72.735
01/11/2024;210.592;Lagoa do Mato ;MA;2016;6;403.503,40;133.082,35
01/11/2024;210.592;Lagoa do Mato ;MA;2017;1;63.943;26.257
01/11/2024;210.594;Lago dos Rodrigues ;MA;2009;1;50.000;10.035
01/11/2024;210.594;Lago dos Rodrigues ;MA;2010;1;30.000;7.889
01/11/2024;210.594;Lago dos Rodrigues ;MA;2012;1;28.000;10.113
01/11/2024;210.594;Lago dos Rodrigues ;MA;2019;1;76.000;19.000
01/11/2024;210.594;Lago dos Rodrigues ;MA;2024;3;386.175;119.150,76
01/11/2024;210.600;Lima Campos ;MA;2009;6;159.500;41.345
01/11/2024;210.600;Lima Campos ;MA;2010;10;361.185;70.400
01/11/2024;210.600;Lima Campos ;MA;2011;12;504.288;61.512
01/11/2024;210.600;Lima Campos ;MA;2012;4;182.554;76.538,91
01/11/2024;210.600;Lima Campos ;MA;2013;5;233.010,13;93.889,18
01/11/2024;210.600;Lima Campos ;MA;2014;3;150.720;27.910,88
01/11/2024;210.600;Lima Campos ;MA;2015;3;143.172;43.549,89
01/11/2024;210.600;Lima Campos ;MA;2016;1;81.000;15.999,99
01/11/2024;210.610;Loreto ;MA;2020;1;103.702,52;22.298,99
01/11/2024;210.630;Magalhães de Almeida ;MA;2009;1;23.000;6.651
01/11/2024;210.630;Magalhães de Almeida ;MA;2010;1;28.000;10.077
01/11/2024;210.630;Magalhães de Almeida ;MA;2017;1;53.181;4.427,05
01/11/2024;210.632;Maracaçumé ;MA;2009;2;43.000;20.118
01/11/2024;210.632;Maracaçumé ;MA;2014;2;129.880;28.426,80
01/11/2024;210.632;Maracaçumé ;MA;2015;9;660.388,13;205.434,91
01/11/2024;210.632;Maracaçumé ;MA;2016;5;333.064,59;95.961,97
01/11/2024;210.632;Maracaçumé ;MA;2017;10;647.690;246.381,79
01/11/2024;210.632;Maracaçumé ;MA;2018;9;587.716,46;203.790,89
01/11/2024;210.632;Maracaçumé ;MA;2019;20;1.414.900;591.327,39
01/11/2024;210.632;Maracaçumé ;MA;2020;4;277.400;112.956,99
01/11/2024;210.632;Maracaçumé ;MA;2022;3;184.750;27.622,71
01/11/2024;210.632;Maracaçumé ;MA;2023;4;412.640;45.692,61
01/11/2024;210.632;Maracaçumé ;MA;2024;12;1.476.798;313.998,75
01/11/2024;210.637;Maranhãozinho ;MA;2016;1;65.400;22.000
01/11/2024;210.637;Maranhãozinho ;MA;2018;1;69.501,90;27.498,10
01/11/2024;210.640;Mata Roma ;MA;2011;2;118.440;0
01/11/2024;210.640;Mata Roma ;MA;2012;7;399.132,85;148.020,28
01/11/2024;210.640;Mata Roma ;MA;2013;8;527.521,29;171.280,04
01/11/2024;210.640;Mata Roma ;MA;2014;4;274.459,38;62.323,04
01/11/2024;210.640;Mata Roma ;MA;2015;4;296.808;84.808,96
01/11/2024;210.640;Mata Roma ;MA;2016;2;154.800;15.988,38
01/11/2024;210.640;Mata Roma ;MA;2017;1;76.050;22.057
01/11/2024;210.640;Mata Roma ;MA;2018;1;68.000;28.332,79
01/11/2024;210.640;Mata Roma ;MA;2019;1;72.000;7.083,59
01/11/2024;210.640;Mata Roma ;MA;2023;1;95.800;30.942,57
01/11/2024;210.650;Matinha ;MA;2011;2;97.000;3.000
01/11/2024;210.650;Matinha ;MA;2012;6;342.996,37;91.912,94
01/11/2024;210.650;Matinha ;MA;2013;21;1.335.185,63;534.586,35
01/11/2024;210.650;Matinha ;MA;2014;21;1.404.727,78;460.704,36
01/11/2024;210.650;Matinha ;MA;2015;17;1.194.889,61;366.832,47
01/11/2024;210.650;Matinha ;MA;2016;3;190.661,39;63.652,61
01/11/2024;210.650;Matinha ;MA;2017;3;218.880;46.645,98
01/11/2024;210.650;Matinha ;MA;2018;1;72.000;29.419,99
01/11/2024;210.660;Matões ;MA;2011;1;26.411,57;11.000
01/11/2024;210.660;Matões ;MA;2012;1;72.000;12.594
01/11/2024;210.660;Matões ;MA;2014;1;71.280;15.999,99
01/11/2024;210.660;Matões ;MA;2016;1;52.000;26.999,99
01/11/2024;210.660;Matões ;MA;2017;1;66.480;23.699,99
01/11/2024;210.660;Matões ;MA;2019;23;1.406.108,96;702.003,29
01/11/2024;210.660;Matões ;MA;2020;2;118.600;65.131,98
01/11/2024;210.660;Matões ;MA;2021;1;70.000;24.070,94
01/11/2024;210.660;Matões ;MA;2024;1;96.733,57;47.888,17
01/11/2024;210.670;Mirador ;MA;2009;1;25.840;7.572
01/11/2024;210.670;Mirador ;MA;2011;1;25.000;0
01/11/2024;210.670;Mirador ;MA;2012;11;768.591,53;214.437,39
01/11/2024;210.670;Mirador ;MA;2013;15;1.048.806,49;340.930,85
01/11/2024;210.670;Mirador ;MA;2014;11;613.981,88;277.510,83
01/11/2024;210.670;Mirador ;MA;2015;10;719.996;270.096
01/11/2024;210.670;Mirador ;MA;2016;11;777.530,64;288.147
01/11/2024;210.670;Mirador ;MA;2017;4;304.000;103.970
01/11/2024;210.670;Mirador ;MA;2018;4;334.343;88.462
01/11/2024;210.670;Mirador ;MA;2019;2;160.000;45.268,50
01/11/2024;210.670;Mirador ;MA;2020;3;287.867;47.119
01/11/2024;210.670;Mirador ;MA;2023;1;120.000;33.384,37
01/11/2024;210.675;Miranda do Norte ;MA;2010;3;175.141,50;51.299
01/11/2024;210.680;Mirinzal ;MA;2015;11;820.599,10;208.197,64
01/11/2024;210.680;Mirinzal ;MA;2016;28;2.015.892;708.701,95
01/11/2024;210.680;Mirinzal ;MA;2017;26;1.915.319,80;746.471
01/11/2024;210.680;Mirinzal ;MA;2018;39;2.862.781;1.217.039,60
01/11/2024;210.680;Mirinzal ;MA;2019;18;1.495.625,14;539.552,42
01/11/2024;210.680;Mirinzal ;MA;2020;3;283.000;78.093
01/11/2024;210.680;Mirinzal ;MA;2023;1;80.000;10.945,16
01/11/2024;210.690;Monção ;MA;2009;1;20.800;9.508
01/11/2024;210.690;Monção ;MA;2010;1;15.000;0
01/11/2024;210.690;Monção ;MA;2011;1;18.000;0
01/11/2024;210.690;Monção ;MA;2014;12;837.095;302.836,45
01/11/2024;210.690;Monção ;MA;2015;42;2.865.464,47;1.135.521,99
01/11/2024;210.690;Monção ;MA;2016;11;731.580,46;288.768
01/11/2024;210.690;Monção ;MA;2017;5;360.270;83.533,76
01/11/2024;210.690;Monção ;MA;2018;2;128.147,40;53.352,60
01/11/2024;210.690;Monção ;MA;2019;1;35.520;15.995,30
01/11/2024;210.690;Monção ;MA;2020;1;52.000;17.641,44
01/11/2024;210.700;Montes Altos ;MA;2009;1;7.400;1.979
01/11/2024;210.700;Montes Altos ;MA;2010;1;66.000;16.396
01/11/2024;210.710;Morros ;MA;2009;3;148.672;27.825
01/11/2024;210.710;Morros ;MA;2010;7;410.950;60.792
01/11/2024;210.710;Morros ;MA;2011;7;401.189,11;2.000
01/11/2024;210.720;Nina Rodrigues ;MA;2014;1;69.495;24.505
01/11/2024;210.730;Nova Iorque ;MA;2016;1;67.991;21.223,60
01/11/2024;210.730;Nova Iorque ;MA;2019;1;76.000;25.855,50
01/11/2024;210.730;Nova Iorque ;MA;2022;1;95.137,40;32.851,59
01/11/2024;210.730;Nova Iorque ;MA;2023;4;396.600;52.852,35
01/11/2024;210.730;Nova Iorque ;MA;2024;6;494.771,90;274.394,01
01/11/2024;210.735;Nova Olinda do Maranhão ;MA;2016;1;69.000;27.000
01/11/2024;210.735;Nova Olinda do Maranhão ;MA;2017;1;70.320;29.120
01/11/2024;210.735;Nova Olinda do Maranhão ;MA;2018;2;143.360;7.845,74
01/11/2024;210.735;Nova Olinda do Maranhão ;MA;2019;2;134.157;47.686,57
01/11/2024;210.740;Olho d'Água das Cunhãs ;MA;2013;1;46.000;15.999,99
01/11/2024;210.740;Olho d'Água das Cunhãs ;MA;2015;1;81.000;17.056,99
01/11/2024;210.750;Paço do Lumiar ;MA;2009;158;6.695.094,54;1.645.176
01/11/2024;210.750;Paço do Lumiar ;MA;2010;144;7.831.717,67;1.713.415
01/11/2024;210.750;Paço do Lumiar ;MA;2011;377;24.449.631,26;2.704.268
01/11/2024;210.750;Paço do Lumiar ;MA;2012;114;7.611.578,33;1.796.466,46
01/11/2024;210.750;Paço do Lumiar ;MA;2013;925;64.220.839,85;24.451.000,21
01/11/2024;210.750;Paço do Lumiar ;MA;2014;597;44.328.929,02;14.869.641,13
01/11/2024;210.750;Paço do Lumiar ;MA;2015;1.058;81.960.322,32;28.027.121,26
01/11/2024;210.750;Paço do Lumiar ;MA;2016;993;80.636.448,33;26.702.444,50
01/11/2024;210.750;Paço do Lumiar ;MA;2017;719;58.625.734,12;23.419.778,90
01/11/2024;210.750;Paço do Lumiar ;MA;2018;761;62.606.631,28;30.286.959,12
01/11/2024;210.750;Paço do Lumiar ;MA;2019;865;73.036.099,42;29.777.796,95
01/11/2024;210.750;Paço do Lumiar ;MA;2020;757;60.206.878,41;27.421.652,08
01/11/2024;210.750;Paço do Lumiar ;MA;2021;470;41.534.783,78;15.608.317,75
01/11/2024;210.750;Paço do Lumiar ;MA;2022;1.394;138.164.749,32;60.185.715,38
01/11/2024;210.750;Paço do Lumiar ;MA;2023;1.615;180.651.370,96;74.577.301,46
01/11/2024;210.750;Paço do Lumiar ;MA;2024;1.387;163.504.922,86;67.411.234,22
01/11/2024;210.760;Palmeirândia ;MA;2010;1;40.000;12.035
01/11/2024;210.760;Palmeirândia ;MA;2016;4;231.673;96.000
01/11/2024;210.760;Palmeirândia ;MA;2017;2;150.603,50;58.854,50
01/11/2024;210.760;Palmeirândia ;MA;2018;7;532.000;197.118,90
01/11/2024;210.760;Palmeirândia ;MA;2019;1;76.000;29.030
01/11/2024;210.770;Paraibano ;MA;2009;5;118.980;29.043
01/11/2024;210.770;Paraibano ;MA;2010;6;189.596,59;56.545
01/11/2024;210.770;Paraibano ;MA;2011;5;194.302,80;15.057,20
01/11/2024;210.770;Paraibano ;MA;2012;1;23.032,80;12.578,97
01/11/2024;210.770;Paraibano ;MA;2013;2;115.000;37.956,29
01/11/2024;210.770;Paraibano ;MA;2014;5;303.939,73;89.358,42
01/11/2024;210.770;Paraibano ;MA;2015;8;517.471;151.451,79
01/11/2024;210.770;Paraibano ;MA;2016;45;3.172.153,71;926.211,14
01/11/2024;210.770;Paraibano ;MA;2017;36;2.744.150;815.274,95
01/11/2024;210.770;Paraibano ;MA;2018;47;3.424.503,57;1.320.815,58
01/11/2024;210.770;Paraibano ;MA;2019;28;2.212.996,59;546.859,30
01/11/2024;210.770;Paraibano ;MA;2020;9;786.145;171.301,28
01/11/2024;210.770;Paraibano ;MA;2021;13;1.324.080,36;283.930,29
01/11/2024;210.770;Paraibano ;MA;2022;52;5.764.362,78;1.151.364,10
01/11/2024;210.770;Paraibano ;MA;2023;32;3.773.027,61;881.352,24
01/11/2024;210.770;Paraibano ;MA;2024;37;4.271.834,36;1.381.072,29
01/11/2024;210.780;Parnarama ;MA;2011;1;25.000;0
01/11/2024;210.780;Parnarama ;MA;2014;1;68.040;0
01/11/2024;210.780;Parnarama ;MA;2015;1;77.760;18.289,99
01/11/2024;210.780;Parnarama ;MA;2017;4;261.880;102.965,31
01/11/2024;210.780;Parnarama ;MA;2018;1;64.400;29.120
01/11/2024;210.780;Parnarama ;MA;2019;3;200.155,61;90.699,98
01/11/2024;210.780;Parnarama ;MA;2020;2;141.344,33;53.599,98
01/11/2024;210.780;Parnarama ;MA;2022;1;61.747,30;20.746,09
01/11/2024;210.780;Parnarama ;MA;2023;1;121.585;50.969,25
01/11/2024;210.790;Passagem Franca ;MA;2011;2;52.360;2.000
01/11/2024;210.790;Passagem Franca ;MA;2012;1;63.000;13.233,04
01/11/2024;210.790;Passagem Franca ;MA;2014;2;99.000;18.112,99
01/11/2024;210.790;Passagem Franca ;MA;2024;1;80.000;0
01/11/2024;210.800;Pastos Bons ;MA;2009;3;94.989;3.056
01/11/2024;210.800;Pastos Bons ;MA;2010;1;40.000;10.035
01/11/2024;210.800;Pastos Bons ;MA;2011;4;164.005;0
01/11/2024;210.800;Pastos Bons ;MA;2013;6;262.716;103.502,56
01/11/2024;210.800;Pastos Bons ;MA;2014;8;537.800;176.312,93
01/11/2024;210.800;Pastos Bons ;MA;2015;16;1.193.407,71;300.895,88
01/11/2024;210.800;Pastos Bons ;MA;2016;23;1.586.175,05;440.977,68
01/11/2024;210.800;Pastos Bons ;MA;2017;41;2.847.395,57;862.987,26
01/11/2024;210.800;Pastos Bons ;MA;2018;48;3.205.918,08;1.217.138,74
01/11/2024;210.800;Pastos Bons ;MA;2019;33;2.660.869,18;663.209,88
01/11/2024;210.800;Pastos Bons ;MA;2020;8;652.527,21;154.732,33
01/11/2024;210.800;Pastos Bons ;MA;2021;4;406.000;109.494,53
01/11/2024;210.800;Pastos Bons ;MA;2022;8;828.775,38;129.452,14
01/11/2024;210.800;Pastos Bons ;MA;2023;6;588.374,75;192.522,49
01/11/2024;210.800;Pastos Bons ;MA;2024;10;1.244.237,05;390.899,55
01/11/2024;210.805;Paulino Neves ;MA;2009;1;33.400;11.043,71
01/11/2024;210.805;Paulino Neves ;MA;2020;2;207.922,50;9.048,34
01/11/2024;210.810;Paulo Ramos ;MA;2009;2;71.600;15.405
01/11/2024;210.810;Paulo Ramos ;MA;2010;1;25.000;4.255
01/11/2024;210.810;Paulo Ramos ;MA;2021;2;168.000;37.883,38
01/11/2024;210.810;Paulo Ramos ;MA;2022;3;255.120;50.828,40
01/11/2024;210.810;Paulo Ramos ;MA;2023;12;1.134.600;202.461,75
01/11/2024;210.820;Pedreiras ;MA;2009;105;3.559.472,59;860.131
01/11/2024;210.820;Pedreiras ;MA;2010;68;3.197.913,60;900.043
01/11/2024;210.820;Pedreiras ;MA;2011;86;4.151.708,08;461.943
01/11/2024;210.820;Pedreiras ;MA;2012;64;3.674.604,39;1.123.279,39
01/11/2024;210.820;Pedreiras ;MA;2013;71;3.991.744,06;1.343.943,93
01/11/2024;210.820;Pedreiras ;MA;2014;52;3.435.097,14;911.945,92
01/11/2024;210.820;Pedreiras ;MA;2015;129;6.850.866,47;2.631.120,59
01/11/2024;210.820;Pedreiras ;MA;2016;37;2.358.758,03;647.262,96
01/11/2024;210.820;Pedreiras ;MA;2017;43;3.177.450,60;731.456,97
01/11/2024;210.820;Pedreiras ;MA;2018;29;2.002.615;515.122,21
01/11/2024;210.820;Pedreiras ;MA;2019;23;1.635.697,90;371.793,26
01/11/2024;210.820;Pedreiras ;MA;2020;14;1.250.446,50;270.595,95
01/11/2024;210.820;Pedreiras ;MA;2021;10;928.182,09;231.563,12
01/11/2024;210.820;Pedreiras ;MA;2022;7;712.207;60.739,27
01/11/2024;210.820;Pedreiras ;MA;2023;18;2.085.541,74;456.784,54
01/11/2024;210.820;Pedreiras ;MA;2024;25;3.011.562,27;908.924,32
01/11/2024;210.830;Penalva ;MA;2012;2;73.139,05;21.925,73
01/11/2024;210.840;Peri Mirim ;MA;2009;3;99.177,02;30.829
01/11/2024;210.840;Peri Mirim ;MA;2010;1;45.545;10.035
01/11/2024;210.845;Peritoró ;MA;2009;1;29.200;10.301
01/11/2024;210.845;Peritoró ;MA;2013;1;32.940;18.985,67
01/11/2024;210.850;Pindaré-Mirim ;MA;2009;9;219.050;37.470
01/11/2024;210.850;Pindaré-Mirim ;MA;2010;7;248.300;59.293
01/11/2024;210.850;Pindaré-Mirim ;MA;2011;4;201.130;0
01/11/2024;210.850;Pindaré-Mirim ;MA;2012;3;201.550;13.233,04
01/11/2024;210.850;Pindaré-Mirim ;MA;2013;6;379.354;79.322,06
01/11/2024;210.850;Pindaré-Mirim ;MA;2014;3;181.220;24.378,42
01/11/2024;210.850;Pindaré-Mirim ;MA;2015;4;246.459;55.733,34
01/11/2024;210.850;Pindaré-Mirim ;MA;2016;13;913.498,40;229.343,88
01/11/2024;210.850;Pindaré-Mirim ;MA;2017;26;1.965.114;545.743,56
01/11/2024;210.850;Pindaré-Mirim ;MA;2018;18;1.356.523,14;321.702,35
01/11/2024;210.850;Pindaré-Mirim ;MA;2019;13;1.063.200;298.490,42
01/11/2024;210.850;Pindaré-Mirim ;MA;2020;8;729.595;139.753,70
01/11/2024;210.850;Pindaré-Mirim ;MA;2021;1;102.869,77;1.755
01/11/2024;210.850;Pindaré-Mirim ;MA;2022;2;200.000;0
01/11/2024;210.850;Pindaré-Mirim ;MA;2023;4;486.186,44;50.180,93
01/11/2024;210.850;Pindaré-Mirim ;MA;2024;10;1.336.756,02;375.091,88
01/11/2024;210.860;Pinheiro ;MA;2009;24;1.123.340,68;220.004
01/11/2024;210.860;Pinheiro ;MA;2010;26;1.149.583,81;304.925
01/11/2024;210.860;Pinheiro ;MA;2011;44;2.474.216;142.176
01/11/2024;210.860;Pinheiro ;MA;2012;35;2.144.710,51;434.626,52
01/11/2024;210.860;Pinheiro ;MA;2013;66;4.585.048,31;1.271.504,01
01/11/2024;210.860;Pinheiro ;MA;2014;89;6.505.398,72;2.036.067,84
01/11/2024;210.860;Pinheiro ;MA;2015;141;11.464.648,10;3.483.549,44
01/11/2024;210.860;Pinheiro ;MA;2016;167;14.430.524,85;3.980.264,98
01/11/2024;210.860;Pinheiro ;MA;2017;131;11.497.787,45;3.807.399,50
01/11/2024;210.860;Pinheiro ;MA;2018;209;18.732.399,96;6.656.656,53
01/11/2024;210.860;Pinheiro ;MA;2019;173;16.263.177,43;4.924.355,58
01/11/2024;210.860;Pinheiro ;MA;2020;95;9.527.844,77;2.211.188,33
01/11/2024;210.860;Pinheiro ;MA;2021;15;1.547.989,28;316.507,64
01/11/2024;210.860;Pinheiro ;MA;2022;67;7.320.589,11;1.586.903,09
01/11/2024;210.860;Pinheiro ;MA;2023;9;1.125.151,87;178.602,91
01/11/2024;210.860;Pinheiro ;MA;2024;24;3.032.922,22;711.592,89
01/11/2024;210.870;Pio XII ;MA;2009;1;12.500;2.893
01/11/2024;210.870;Pio XII ;MA;2010;1;15.000;3.171
01/11/2024;210.870;Pio XII ;MA;2024;1;100.000;0
01/11/2024;210.880;Pirapemas ;MA;2010;1;46.000;10.035
01/11/2024;210.890;Poção de Pedras ;MA;2010;2;63.400;27.570
01/11/2024;210.890;Poção de Pedras ;MA;2011;5;173.100;19.000
01/11/2024;210.890;Poção de Pedras ;MA;2012;7;288.312;128.248,68
01/11/2024;210.890;Poção de Pedras ;MA;2013;7;345.125;142.294,44
01/11/2024;210.890;Poção de Pedras ;MA;2014;9;521.315;138.172,54
01/11/2024;210.890;Poção de Pedras ;MA;2015;7;323.835;165.779,17
01/11/2024;210.890;Poção de Pedras ;MA;2016;2;151.825;30.265,82
01/11/2024;210.890;Poção de Pedras ;MA;2017;3;191.776;54.724
01/11/2024;210.890;Poção de Pedras ;MA;2018;2;130.011;13.400,88
01/11/2024;210.890;Poção de Pedras ;MA;2024;1;152.000;2.213,01
01/11/2024;210.900;Porto Franco ;MA;2009;100;209.469,61;864.414
01/11/2024;210.900;Porto Franco ;MA;2010;1;60.086;17.812
01/11/2024;210.900;Porto Franco ;MA;2011;1;29.000;3.000
01/11/2024;210.900;Porto Franco ;MA;2012;1;54.000;24.233,04
01/11/2024;210.900;Porto Franco ;MA;2013;4;245.071,10;45.604,52
01/11/2024;210.900;Porto Franco ;MA;2014;8;442.600;105.817,31
01/11/2024;210.900;Porto Franco ;MA;2015;4;273.900;39.898,98
01/11/2024;210.900;Porto Franco ;MA;2016;32;2.317.510,94;695.758,70
01/11/2024;210.900;Porto Franco ;MA;2017;12;880.070,61;149.621,84
01/11/2024;210.900;Porto Franco ;MA;2018;10;781.090,05;139.522,05
01/11/2024;210.900;Porto Franco ;MA;2019;3;204.125;85.632,99
01/11/2024;210.900;Porto Franco ;MA;2020;4;240.617;100.377,65
01/11/2024;210.900;Porto Franco ;MA;2021;2;98.808,95;1.755
01/11/2024;210.900;Porto Franco ;MA;2023;4;475.984,84;41.041,43
01/11/2024;210.900;Porto Franco ;MA;2024;3;394.600,12;31.456,49
01/11/2024;210.910;Presidente Dutra ;MA;2009;43;1.121.002;236.601
